"sample_label","analysis","name","value","region","site","transect","tree_number","horizon"
"COMPASS_Dec2021_050","ICP","Mg_meq100g",5.09,"WLE","CRC","transition","218","A"
"COMPASS_Dec2021_050","ICP","Al_meq100g",0,"WLE","CRC","transition","218","A"
"COMPASS_Dec2021_050","ICP","cec_meq100g",22.04,"WLE","CRC","transition","218","A"
"COMPASS_Dec2021_051","ICP","Na_meq100g",0.06,"WLE","CRC","transition","219","A"
"COMPASS_Dec2021_051","ICP","K_meq100g",0.42,"WLE","CRC","transition","219","A"
"COMPASS_Dec2021_051","ICP","Ca_meq100g",11.36,"WLE","CRC","transition","219","A"
"COMPASS_Dec2021_051","ICP","Mg_meq100g",5.61,"WLE","CRC","transition","219","A"
"COMPASS_Dec2021_051","ICP","Al_meq100g",0,"WLE","CRC","transition","219","A"
"COMPASS_Dec2021_051","ICP","cec_meq100g",17.45,"WLE","CRC","transition","219","A"
"COMPASS_Dec2021_052","ICP","Na_meq100g",0.31,"WLE","CRC","wetland","W1","A"
"COMPASS_Dec2021_052","ICP","K_meq100g",0.2,"WLE","CRC","wetland","W1","A"
"COMPASS_Dec2021_052","ICP","Ca_meq100g",11.37,"WLE","CRC","wetland","W1","A"
"COMPASS_Dec2021_052","ICP","Mg_meq100g",2.63,"WLE","CRC","wetland","W1","A"
"COMPASS_Dec2021_052","ICP","Al_meq100g",0,"WLE","CRC","wetland","W1","A"
"COMPASS_Dec2021_052","ICP","cec_meq100g",14.51,"WLE","CRC","wetland","W1","A"
"COMPASS_Dec2021_053","ICP","Na_meq100g",0.57,"WLE","CRC","wetland","W2","A"
"COMPASS_Dec2021_053","ICP","K_meq100g",0.65,"WLE","CRC","wetland","W2","A"
"COMPASS_Dec2021_053","ICP","Ca_meq100g",26.91,"WLE","CRC","wetland","W2","A"
"COMPASS_Dec2021_053","ICP","Mg_meq100g",5.3,"WLE","CRC","wetland","W2","A"
"COMPASS_Dec2021_053","ICP","Al_meq100g",0,"WLE","CRC","wetland","W2","A"
"COMPASS_Dec2021_053","ICP","cec_meq100g",33.43,"WLE","CRC","wetland","W2","A"
"COMPASS_Dec2021_054","ICP","Na_meq100g",0.38,"WLE","CRC","wetland","W3","A"
"COMPASS_Dec2021_054","ICP","K_meq100g",0.47,"WLE","CRC","wetland","W3","A"
"COMPASS_Dec2021_054","ICP","Ca_meq100g",22.76,"WLE","CRC","wetland","W3","A"
"COMPASS_Dec2021_054","ICP","Mg_meq100g",5.12,"WLE","CRC","wetland","W3","A"
"COMPASS_Dec2021_054","ICP","Al_meq100g",0,"WLE","CRC","wetland","W3","A"
"COMPASS_Dec2021_054","ICP","cec_meq100g",28.74,"WLE","CRC","wetland","W3","A"
"COMPASS_Dec2021_055","ICP","Na_meq100g",0.36,"WLE","CRC","wetland","W4","A"
"COMPASS_Dec2021_055","ICP","K_meq100g",0.58,"WLE","CRC","wetland","W4","A"
"COMPASS_Dec2021_055","ICP","Ca_meq100g",17.23,"WLE","CRC","wetland","W4","A"
"COMPASS_Dec2021_055","ICP","Mg_meq100g",5.27,"WLE","CRC","wetland","W4","A"
"COMPASS_Dec2021_055","ICP","Al_meq100g",0,"WLE","CRC","wetland","W4","A"
"COMPASS_Dec2021_055","ICP","cec_meq100g",23.43,"WLE","CRC","wetland","W4","A"
"COMPASS_Dec2021_056","ICP","Na_meq100g",0.29,"WLE","CRC","wetland","W5","A"
"COMPASS_Dec2021_056","ICP","K_meq100g",0.27,"WLE","CRC","wetland","W5","A"
"COMPASS_Dec2021_056","ICP","Ca_meq100g",13.11,"WLE","CRC","wetland","W5","A"
"COMPASS_Dec2021_056","ICP","Mg_meq100g",4.55,"WLE","CRC","wetland","W5","A"
"COMPASS_Dec2021_056","ICP","Al_meq100g",0,"WLE","CRC","wetland","W5","A"
"COMPASS_Dec2021_056","ICP","cec_meq100g",18.22,"WLE","CRC","wetland","W5","A"
"COMPASS_Dec2021_057","ICP","Na_meq100g",0.29,"WLE","CRC","wetland","W6","A"
"COMPASS_Dec2021_057","ICP","K_meq100g",0.3,"WLE","CRC","wetland","W6","A"
"COMPASS_Dec2021_057","ICP","Ca_meq100g",15.69,"WLE","CRC","wetland","W6","A"
"COMPASS_Dec2021_057","ICP","Mg_meq100g",4.59,"WLE","CRC","wetland","W6","A"
"COMPASS_Dec2021_057","ICP","Al_meq100g",0,"WLE","CRC","wetland","W6","A"
"COMPASS_Dec2021_057","ICP","cec_meq100g",20.88,"WLE","CRC","wetland","W6","A"
"COMPASS_Dec2021_058","ICP","Na_meq100g",0.44,"WLE","CRC","wetland","W7","A"
"COMPASS_Dec2021_058","ICP","K_meq100g",0.39,"WLE","CRC","wetland","W7","A"
"COMPASS_Dec2021_058","ICP","Ca_meq100g",13.45,"WLE","CRC","wetland","W7","A"
"COMPASS_Dec2021_058","ICP","Mg_meq100g",5.64,"WLE","CRC","wetland","W7","A"
"COMPASS_Dec2021_058","ICP","Al_meq100g",0,"WLE","CRC","wetland","W7","A"
"COMPASS_Dec2021_058","ICP","cec_meq100g",19.92,"WLE","CRC","wetland","W7","A"
"COMPASS_Dec2021_059","ICP","Na_meq100g",0.37,"WLE","CRC","wetland","W8","A"
"COMPASS_Dec2021_059","ICP","K_meq100g",0.74,"WLE","CRC","wetland","W8","A"
"COMPASS_Dec2021_059","ICP","Ca_meq100g",13.8,"WLE","CRC","wetland","W8","A"
"COMPASS_Dec2021_059","ICP","Mg_meq100g",4.52,"WLE","CRC","wetland","W8","A"
"COMPASS_Dec2021_059","ICP","Al_meq100g",0,"WLE","CRC","wetland","W8","A"
"COMPASS_Dec2021_059","ICP","cec_meq100g",19.43,"WLE","CRC","wetland","W8","A"
"COMPASS_Dec2021_060","ICP","Na_meq100g",0.41,"WLE","CRC","wetland","W9","A"
"COMPASS_Dec2021_060","ICP","K_meq100g",0.76,"WLE","CRC","wetland","W9","A"
"COMPASS_Dec2021_060","ICP","Ca_meq100g",19.77,"WLE","CRC","wetland","W9","A"
"COMPASS_Dec2021_060","ICP","Mg_meq100g",4.52,"WLE","CRC","wetland","W9","A"
"COMPASS_Dec2021_060","ICP","Al_meq100g",0,"WLE","CRC","wetland","W9","A"
"COMPASS_Dec2021_060","ICP","cec_meq100g",25.46,"WLE","CRC","wetland","W9","A"
"COMPASS_Dec2021_061","ICP","Na_meq100g",0.03,"WLE","OWC","upland","101","A"
"COMPASS_Dec2021_061","ICP","K_meq100g",0.6,"WLE","OWC","upland","101","A"
"COMPASS_Dec2021_061","ICP","Ca_meq100g",5.55,"WLE","OWC","upland","101","A"
"COMPASS_Dec2021_061","ICP","Mg_meq100g",1.91,"WLE","OWC","upland","101","A"
"COMPASS_Dec2021_061","ICP","Al_meq100g",0,"WLE","OWC","upland","101","A"
"COMPASS_Dec2021_061","ICP","cec_meq100g",8.08,"WLE","OWC","upland","101","A"
"COMPASS_Dec2021_062","ICP","Na_meq100g",0.02,"WLE","OWC","upland","102","A"
"COMPASS_Dec2021_062","ICP","K_meq100g",0.93,"WLE","OWC","upland","102","A"
"COMPASS_Dec2021_062","ICP","Ca_meq100g",5.47,"WLE","OWC","upland","102","A"
"COMPASS_Dec2021_062","ICP","Mg_meq100g",2.27,"WLE","OWC","upland","102","A"
"COMPASS_Dec2021_062","ICP","Al_meq100g",0,"WLE","OWC","upland","102","A"
"COMPASS_Dec2021_062","ICP","cec_meq100g",8.69,"WLE","OWC","upland","102","A"
"COMPASS_Dec2021_063","ICP","Na_meq100g",0.04,"WLE","OWC","upland","103","A"
"COMPASS_Dec2021_063","ICP","K_meq100g",0.77,"WLE","OWC","upland","103","A"
"COMPASS_Dec2021_063","ICP","Ca_meq100g",5.56,"WLE","OWC","upland","103","A"
"COMPASS_Dec2021_063","ICP","Mg_meq100g",2.06,"WLE","OWC","upland","103","A"
"COMPASS_Dec2021_063","ICP","Al_meq100g",0,"WLE","OWC","upland","103","A"
"COMPASS_Dec2021_063","ICP","cec_meq100g",8.42,"WLE","OWC","upland","103","A"
"COMPASS_Dec2021_064","ICP","Na_meq100g",0.03,"WLE","OWC","upland","104","A"
"COMPASS_Dec2021_064","ICP","K_meq100g",0.81,"WLE","OWC","upland","104","A"
"COMPASS_Dec2021_064","ICP","Ca_meq100g",3.22,"WLE","OWC","upland","104","A"
"COMPASS_Dec2021_064","ICP","Mg_meq100g",1.3,"WLE","OWC","upland","104","A"
"COMPASS_Dec2021_064","ICP","Al_meq100g",0.24,"WLE","OWC","upland","104","A"
"COMPASS_Dec2021_064","ICP","cec_meq100g",5.6,"WLE","OWC","upland","104","A"
"COMPASS_Dec2021_065","ICP","Na_meq100g",0.03,"WLE","OWC","upland","105","A"
"COMPASS_Dec2021_065","ICP","K_meq100g",0.61,"WLE","OWC","upland","105","A"
"COMPASS_Dec2021_065","ICP","Ca_meq100g",5.61,"WLE","OWC","upland","105","A"
"COMPASS_Dec2021_065","ICP","Mg_meq100g",2.02,"WLE","OWC","upland","105","A"
"COMPASS_Dec2021_065","ICP","Al_meq100g",0.02,"WLE","OWC","upland","105","A"
"COMPASS_Dec2021_065","ICP","cec_meq100g",8.29,"WLE","OWC","upland","105","A"
"COMPASS_Dec2021_066","ICP","Na_meq100g",0.02,"WLE","OWC","upland","106","A"
"COMPASS_Dec2021_066","ICP","K_meq100g",0.55,"WLE","OWC","upland","106","A"
"COMPASS_Dec2021_066","ICP","Ca_meq100g",3.88,"WLE","OWC","upland","106","A"
"COMPASS_Dec2021_066","ICP","Mg_meq100g",1.36,"WLE","OWC","upland","106","A"
"COMPASS_Dec2021_066","ICP","Al_meq100g",0,"WLE","OWC","upland","106","A"
"COMPASS_Dec2021_066","ICP","cec_meq100g",5.82,"WLE","OWC","upland","106","A"
"COMPASS_Dec2021_067","ICP","Na_meq100g",0.02,"WLE","OWC","upland","107","A"
"COMPASS_Dec2021_067","ICP","K_meq100g",0.75,"WLE","OWC","upland","107","A"
"COMPASS_Dec2021_067","ICP","Ca_meq100g",5.15,"WLE","OWC","upland","107","A"
"COMPASS_Dec2021_067","ICP","Mg_meq100g",1.91,"WLE","OWC","upland","107","A"
"COMPASS_Dec2021_067","ICP","Al_meq100g",0,"WLE","OWC","upland","107","A"
"COMPASS_Dec2021_067","ICP","cec_meq100g",7.83,"WLE","OWC","upland","107","A"
"COMPASS_Dec2021_068","ICP","Na_meq100g",0.04,"WLE","OWC","upland","108","A"
"COMPASS_Dec2021_068","ICP","K_meq100g",0.94,"WLE","OWC","upland","108","A"
"COMPASS_Dec2021_068","ICP","Ca_meq100g",8.29,"WLE","OWC","upland","108","A"
"COMPASS_Dec2021_068","ICP","Mg_meq100g",2.36,"WLE","OWC","upland","108","A"
"COMPASS_Dec2021_068","ICP","Al_meq100g",0,"WLE","OWC","upland","108","A"
"COMPASS_Dec2021_068","ICP","cec_meq100g",11.63,"WLE","OWC","upland","108","A"
"COMPASS_Dec2021_069","ICP","Na_meq100g",0.03,"WLE","OWC","upland","109","A"
"COMPASS_Dec2021_069","ICP","K_meq100g",1.01,"WLE","OWC","upland","109","A"
"COMPASS_Dec2021_069","ICP","Ca_meq100g",5.21,"WLE","OWC","upland","109","A"
"COMPASS_Dec2021_069","ICP","Mg_meq100g",2.25,"WLE","OWC","upland","109","A"
"COMPASS_Dec2021_069","ICP","Al_meq100g",0,"WLE","OWC","upland","109","A"
"COMPASS_Dec2021_069","ICP","cec_meq100g",8.5,"WLE","OWC","upland","109","A"
"COMPASS_Dec2021_070","ICP","Na_meq100g",0.05,"WLE","OWC","transition","120","A"
"COMPASS_Dec2021_070","ICP","K_meq100g",0.43,"WLE","OWC","transition","120","A"
"COMPASS_Dec2021_070","ICP","Ca_meq100g",10.92,"WLE","OWC","transition","120","A"
"COMPASS_Dec2021_070","ICP","Mg_meq100g",2.51,"WLE","OWC","transition","120","A"
"COMPASS_Dec2021_070","ICP","Al_meq100g",0,"WLE","OWC","transition","120","A"
"COMPASS_Dec2021_070","ICP","cec_meq100g",13.92,"WLE","OWC","transition","120","A"
"COMPASS_Dec2021_071","ICP","Na_meq100g",0.03,"WLE","OWC","transition","121","A"
"COMPASS_Dec2021_071","ICP","K_meq100g",1.89,"WLE","OWC","transition","121","A"
"COMPASS_Dec2021_071","ICP","Ca_meq100g",5.96,"WLE","OWC","transition","121","A"
"COMPASS_Dec2021_071","ICP","Mg_meq100g",2.58,"WLE","OWC","transition","121","A"
"COMPASS_Dec2021_071","ICP","Al_meq100g",0,"WLE","OWC","transition","121","A"
"COMPASS_Dec2021_071","ICP","cec_meq100g",10.46,"WLE","OWC","transition","121","A"
"COMPASS_Dec2021_072","ICP","Na_meq100g",0.07,"WLE","OWC","transition","122","A"
"COMPASS_Dec2021_072","ICP","K_meq100g",0.5,"WLE","OWC","transition","122","A"
"COMPASS_Dec2021_072","ICP","Ca_meq100g",9.71,"WLE","OWC","transition","122","A"
"COMPASS_Dec2021_072","ICP","Mg_meq100g",3.01,"WLE","OWC","transition","122","A"
"COMPASS_Dec2021_072","ICP","Al_meq100g",0,"WLE","OWC","transition","122","A"
"COMPASS_Dec2021_072","ICP","cec_meq100g",13.29,"WLE","OWC","transition","122","A"
"COMPASS_Dec2021_073","ICP","Na_meq100g",0.14,"WLE","OWC","transition","123","A"
"COMPASS_Dec2021_073","ICP","K_meq100g",0.31,"WLE","OWC","transition","123","A"
"COMPASS_Dec2021_073","ICP","Ca_meq100g",7.29,"WLE","OWC","transition","123","A"
"COMPASS_Dec2021_073","ICP","Mg_meq100g",3.27,"WLE","OWC","transition","123","A"
"COMPASS_Dec2021_073","ICP","Al_meq100g",0.02,"WLE","OWC","transition","123","A"
"COMPASS_Dec2021_073","ICP","cec_meq100g",11.04,"WLE","OWC","transition","123","A"
"COMPASS_Dec2021_074","ICP","Na_meq100g",0.12,"WLE","OWC","transition","124","A"
"COMPASS_Dec2021_074","ICP","K_meq100g",0.72,"WLE","OWC","transition","124","A"
"COMPASS_Dec2021_074","ICP","Ca_meq100g",9.68,"WLE","OWC","transition","124","A"
"COMPASS_Dec2021_074","ICP","Mg_meq100g",4.31,"WLE","OWC","transition","124","A"
"COMPASS_Dec2021_074","ICP","Al_meq100g",0,"WLE","OWC","transition","124","A"
"COMPASS_Dec2021_074","ICP","cec_meq100g",14.82,"WLE","OWC","transition","124","A"
"COMPASS_Dec2021_075","ICP","Na_meq100g",0.15,"WLE","OWC","transition","125","A"
"COMPASS_Dec2021_075","ICP","K_meq100g",0.57,"WLE","OWC","transition","125","A"
"COMPASS_Dec2021_075","ICP","Ca_meq100g",9.51,"WLE","OWC","transition","125","A"
"COMPASS_Dec2021_075","ICP","Mg_meq100g",5.42,"WLE","OWC","transition","125","A"
"COMPASS_Dec2021_075","ICP","Al_meq100g",0.02,"WLE","OWC","transition","125","A"
"COMPASS_Dec2021_075","ICP","cec_meq100g",15.68,"WLE","OWC","transition","125","A"
"COMPASS_Dec2021_076","ICP","Na_meq100g",0.07,"WLE","OWC","transition","126","A"
"COMPASS_Dec2021_076","ICP","K_meq100g",0.41,"WLE","OWC","transition","126","A"
"COMPASS_Dec2021_076","ICP","Ca_meq100g",7.93,"WLE","OWC","transition","126","A"
"COMPASS_Dec2021_076","ICP","Mg_meq100g",3.31,"WLE","OWC","transition","126","A"
"COMPASS_Dec2021_076","ICP","Al_meq100g",0,"WLE","OWC","transition","126","A"
"COMPASS_Dec2021_076","ICP","cec_meq100g",11.72,"WLE","OWC","transition","126","A"
"COMPASS_Dec2021_077","ICP","Na_meq100g",0.07,"WLE","OWC","transition","127","A"
"COMPASS_Dec2021_077","ICP","K_meq100g",0.64,"WLE","OWC","transition","127","A"
"COMPASS_Dec2021_077","ICP","Ca_meq100g",7.67,"WLE","OWC","transition","127","A"
"COMPASS_Dec2021_077","ICP","Mg_meq100g",3.49,"WLE","OWC","transition","127","A"
"COMPASS_Dec2021_077","ICP","Al_meq100g",0,"WLE","OWC","transition","127","A"
"COMPASS_Dec2021_077","ICP","cec_meq100g",11.87,"WLE","OWC","transition","127","A"
"COMPASS_Dec2021_078","ICP","Na_meq100g",0.09,"WLE","OWC","transition","128","A"
"COMPASS_Dec2021_078","ICP","K_meq100g",1.11,"WLE","OWC","transition","128","A"
"COMPASS_Dec2021_078","ICP","Ca_meq100g",11.09,"WLE","OWC","transition","128","A"
"COMPASS_Dec2021_078","ICP","Mg_meq100g",0.71,"WLE","OWC","transition","128","A"
"COMPASS_Dec2021_078","ICP","Al_meq100g",0,"WLE","OWC","transition","128","A"
"COMPASS_Dec2021_078","ICP","cec_meq100g",13.01,"WLE","OWC","transition","128","A"
"COMPASS_Dec2021_079","ICP","Na_meq100g",0.18,"WLE","OWC","wte","W1","A"
"COMPASS_Dec2021_079","ICP","K_meq100g",0.28,"WLE","OWC","wte","W1","A"
"COMPASS_Dec2021_079","ICP","Ca_meq100g",9.75,"WLE","OWC","wte","W1","A"
"COMPASS_Dec2021_079","ICP","Mg_meq100g",3.22,"WLE","OWC","wte","W1","A"
"COMPASS_Dec2021_079","ICP","Al_meq100g",0,"WLE","OWC","wte","W1","A"
"COMPASS_Dec2021_079","ICP","cec_meq100g",13.43,"WLE","OWC","wte","W1","A"
"COMPASS_Dec2021_080","ICP","Na_meq100g",0.16,"WLE","OWC","wte","W2","A"
"COMPASS_Dec2021_080","ICP","K_meq100g",0.15,"WLE","OWC","wte","W2","A"
"COMPASS_Dec2021_080","ICP","Ca_meq100g",9.18,"WLE","OWC","wte","W2","A"
"COMPASS_Dec2021_080","ICP","Mg_meq100g",2.82,"WLE","OWC","wte","W2","A"
"COMPASS_Dec2021_080","ICP","Al_meq100g",0,"WLE","OWC","wte","W2","A"
"COMPASS_Dec2021_080","ICP","cec_meq100g",12.32,"WLE","OWC","wte","W2","A"
"COMPASS_Dec2021_081","ICP","Na_meq100g",0.15,"WLE","OWC","wte","W3","A"
"COMPASS_Dec2021_081","ICP","K_meq100g",0.31,"WLE","OWC","wte","W3","A"
"COMPASS_Dec2021_081","ICP","Ca_meq100g",9.84,"WLE","OWC","wte","W3","A"
"COMPASS_Dec2021_081","ICP","Mg_meq100g",3.27,"WLE","OWC","wte","W3","A"
"COMPASS_Dec2021_081","ICP","Al_meq100g",0,"WLE","OWC","wte","W3","A"
"COMPASS_Dec2021_081","ICP","cec_meq100g",13.58,"WLE","OWC","wte","W3","A"
"COMPASS_Dec2021_082","ICP","Na_meq100g",0.13,"WLE","OWC","wte","W4","A"
"COMPASS_Dec2021_082","ICP","K_meq100g",0.36,"WLE","OWC","wte","W4","A"
"COMPASS_Dec2021_082","ICP","Ca_meq100g",9.18,"WLE","OWC","wte","W4","A"
"COMPASS_Dec2021_082","ICP","Mg_meq100g",3.02,"WLE","OWC","wte","W4","A"
"COMPASS_Dec2021_082","ICP","Al_meq100g",0,"WLE","OWC","wte","W4","A"
"COMPASS_Dec2021_082","ICP","cec_meq100g",12.68,"WLE","OWC","wte","W4","A"
"COMPASS_Dec2021_083","ICP","Na_meq100g",0.12,"WLE","OWC","wte","W5","A"
"COMPASS_Dec2021_083","ICP","K_meq100g",0.28,"WLE","OWC","wte","W5","A"
"COMPASS_Dec2021_083","ICP","Ca_meq100g",8.71,"WLE","OWC","wte","W5","A"
"COMPASS_Dec2021_083","ICP","Mg_meq100g",2.55,"WLE","OWC","wte","W5","A"
"COMPASS_Dec2021_083","ICP","Al_meq100g",0,"WLE","OWC","wte","W5","A"
"COMPASS_Dec2021_083","ICP","cec_meq100g",11.66,"WLE","OWC","wte","W5","A"
"COMPASS_Dec2021_084","ICP","Na_meq100g",0.18,"WLE","OWC","wte","W6","A"
"COMPASS_Dec2021_084","ICP","K_meq100g",0.24,"WLE","OWC","wte","W6","A"
"COMPASS_Dec2021_084","ICP","Ca_meq100g",9.74,"WLE","OWC","wte","W6","A"
"COMPASS_Dec2021_084","ICP","Mg_meq100g",2.91,"WLE","OWC","wte","W6","A"
"COMPASS_Dec2021_084","ICP","Al_meq100g",0,"WLE","OWC","wte","W6","A"
"COMPASS_Dec2021_084","ICP","cec_meq100g",13.07,"WLE","OWC","wte","W6","A"
"COMPASS_Dec2021_085","ICP","Na_meq100g",0.19,"WLE","OWC","wte","W7","A"
"COMPASS_Dec2021_085","ICP","K_meq100g",0.58,"WLE","OWC","wte","W7","A"
"COMPASS_Dec2021_085","ICP","Ca_meq100g",10.99,"WLE","OWC","wte","W7","A"
"COMPASS_Dec2021_085","ICP","Mg_meq100g",4,"WLE","OWC","wte","W7","A"
"COMPASS_Dec2021_085","ICP","Al_meq100g",0,"WLE","OWC","wte","W7","A"
"COMPASS_Dec2021_085","ICP","cec_meq100g",15.77,"WLE","OWC","wte","W7","A"
"COMPASS_Dec2021_086","ICP","Na_meq100g",0.18,"WLE","OWC","wte","W8","A"
"COMPASS_Dec2021_086","ICP","K_meq100g",0.22,"WLE","OWC","wte","W8","A"
"COMPASS_Dec2021_086","ICP","Ca_meq100g",9.24,"WLE","OWC","wte","W8","A"
"COMPASS_Dec2021_086","ICP","Mg_meq100g",3.49,"WLE","OWC","wte","W8","A"
"COMPASS_Dec2021_086","ICP","Al_meq100g",0,"WLE","OWC","wte","W8","A"
"COMPASS_Dec2021_086","ICP","cec_meq100g",13.12,"WLE","OWC","wte","W8","A"
"COMPASS_Dec2021_087","ICP","Na_meq100g",0.16,"WLE","OWC","wte","W9","A"
"COMPASS_Dec2021_087","ICP","K_meq100g",0.38,"WLE","OWC","wte","W9","A"
"COMPASS_Dec2021_087","ICP","Ca_meq100g",10.71,"WLE","OWC","wte","W9","A"
"COMPASS_Dec2021_087","ICP","Mg_meq100g",4.56,"WLE","OWC","wte","W9","A"
"COMPASS_Dec2021_087","ICP","Al_meq100g",0,"WLE","OWC","wte","W9","A"
"COMPASS_Dec2021_087","ICP","cec_meq100g",15.81,"WLE","OWC","wte","W9","A"
"COMPASS_Dec2021_088","ICP","Na_meq100g",0.21,"WLE","OWC","wetland","WC1","A"
"COMPASS_Dec2021_088","ICP","K_meq100g",0.14,"WLE","OWC","wetland","WC1","A"
"COMPASS_Dec2021_088","ICP","Ca_meq100g",8,"WLE","OWC","wetland","WC1","A"
"COMPASS_Dec2021_088","ICP","Mg_meq100g",3.14,"WLE","OWC","wetland","WC1","A"
"COMPASS_Dec2021_088","ICP","Al_meq100g",0,"WLE","OWC","wetland","WC1","A"
"COMPASS_Dec2021_088","ICP","cec_meq100g",11.5,"WLE","OWC","wetland","WC1","A"
"COMPASS_Dec2021_089","ICP","Na_meq100g",0.22,"WLE","OWC","wetland","WC2","A"
"COMPASS_Dec2021_089","ICP","K_meq100g",0.3,"WLE","OWC","wetland","WC2","A"
"COMPASS_Dec2021_089","ICP","Ca_meq100g",10.59,"WLE","OWC","wetland","WC2","A"
"COMPASS_Dec2021_089","ICP","Mg_meq100g",3.15,"WLE","OWC","wetland","WC2","A"
"COMPASS_Dec2021_089","ICP","Al_meq100g",0,"WLE","OWC","wetland","WC2","A"
"COMPASS_Dec2021_089","ICP","cec_meq100g",14.26,"WLE","OWC","wetland","WC2","A"
"COMPASS_Dec2021_090","ICP","Na_meq100g",0.2,"WLE","OWC","wetland","WC3","A"
"COMPASS_Dec2021_090","ICP","K_meq100g",0.2,"WLE","OWC","wetland","WC3","A"
"COMPASS_Dec2021_090","ICP","Ca_meq100g",9.43,"WLE","OWC","wetland","WC3","A"
"COMPASS_Dec2021_090","ICP","Mg_meq100g",3.23,"WLE","OWC","wetland","WC3","A"
"COMPASS_Dec2021_090","ICP","Al_meq100g",0,"WLE","OWC","wetland","WC3","A"
"COMPASS_Dec2021_090","ICP","cec_meq100g",13.06,"WLE","OWC","wetland","WC3","A"
"COMPASS_Dec2021_091","ICP","Na_meq100g",0.26,"WLE","OWC","wetland","WC4","A"
"COMPASS_Dec2021_091","ICP","K_meq100g",0.22,"WLE","OWC","wetland","WC4","A"
"COMPASS_Dec2021_091","ICP","Ca_meq100g",11.99,"WLE","OWC","wetland","WC4","A"
"COMPASS_Dec2021_091","ICP","Mg_meq100g",3.52,"WLE","OWC","wetland","WC4","A"
"COMPASS_Dec2021_091","ICP","Al_meq100g",0,"WLE","OWC","wetland","WC4","A"
"COMPASS_Dec2021_091","ICP","cec_meq100g",15.98,"WLE","OWC","wetland","WC4","A"
"COMPASS_Dec2021_092","ICP","Na_meq100g",0.18,"WLE","OWC","wetland","WC5","A"
"COMPASS_Dec2021_092","ICP","K_meq100g",0.23,"WLE","OWC","wetland","WC5","A"
"COMPASS_Dec2021_092","ICP","Ca_meq100g",8.33,"WLE","OWC","wetland","WC5","A"
"COMPASS_Dec2021_092","ICP","Mg_meq100g",2.73,"WLE","OWC","wetland","WC5","A"
"COMPASS_Dec2021_092","ICP","Al_meq100g",0,"WLE","OWC","wetland","WC5","A"
"COMPASS_Dec2021_092","ICP","cec_meq100g",11.47,"WLE","OWC","wetland","WC5","A"
"COMPASS_Dec2021_093","ICP","Na_meq100g",0.23,"WLE","OWC","wetland","WC6","A"
"COMPASS_Dec2021_093","ICP","K_meq100g",0.24,"WLE","OWC","wetland","WC6","A"
"COMPASS_Dec2021_093","ICP","Ca_meq100g",10.58,"WLE","OWC","wetland","WC6","A"
"COMPASS_Dec2021_093","ICP","Mg_meq100g",2.97,"WLE","OWC","wetland","WC6","A"
"COMPASS_Dec2021_093","ICP","Al_meq100g",0,"WLE","OWC","wetland","WC6","A"
"COMPASS_Dec2021_093","ICP","cec_meq100g",14.02,"WLE","OWC","wetland","WC6","A"
"COMPASS_Dec2021_094","ICP","Na_meq100g",0.21,"WLE","OWC","wetland","WC7","A"
"COMPASS_Dec2021_094","ICP","K_meq100g",0.15,"WLE","OWC","wetland","WC7","A"
"COMPASS_Dec2021_094","ICP","Ca_meq100g",11.17,"WLE","OWC","wetland","WC7","A"
"COMPASS_Dec2021_094","ICP","Mg_meq100g",3.07,"WLE","OWC","wetland","WC7","A"
"COMPASS_Dec2021_094","ICP","Al_meq100g",0,"WLE","OWC","wetland","WC7","A"
"COMPASS_Dec2021_094","ICP","cec_meq100g",14.59,"WLE","OWC","wetland","WC7","A"
"COMPASS_Dec2021_095","ICP","Na_meq100g",0.12,"WLE","OWC","wetland","WC8","A"
"COMPASS_Dec2021_095","ICP","K_meq100g",0.09,"WLE","OWC","wetland","WC8","A"
"COMPASS_Dec2021_095","ICP","Ca_meq100g",3.28,"WLE","OWC","wetland","WC8","A"
"COMPASS_Dec2021_095","ICP","Mg_meq100g",1.17,"WLE","OWC","wetland","WC8","A"
"COMPASS_Dec2021_095","ICP","Al_meq100g",0,"WLE","OWC","wetland","WC8","A"
"COMPASS_Dec2021_095","ICP","cec_meq100g",4.65,"WLE","OWC","wetland","WC8","A"
"COMPASS_Dec2021_096","ICP","Na_meq100g",0.05,"WLE","PTR","upland","1","B"
"COMPASS_Dec2021_096","ICP","K_meq100g",0.29,"WLE","PTR","upland","1","B"
"COMPASS_Dec2021_096","ICP","Ca_meq100g",2.43,"WLE","PTR","upland","1","B"
"COMPASS_Dec2021_096","ICP","Mg_meq100g",1.64,"WLE","PTR","upland","1","B"
"COMPASS_Dec2021_096","ICP","Al_meq100g",2.48,"WLE","PTR","upland","1","B"
"COMPASS_Dec2021_096","ICP","cec_meq100g",6.9,"WLE","PTR","upland","1","B"
"COMPASS_Dec2021_097","ICP","Na_meq100g",0.04,"WLE","PTR","upland","2","B"
"COMPASS_Dec2021_097","ICP","K_meq100g",0.36,"WLE","PTR","upland","2","B"
"COMPASS_Dec2021_097","ICP","Ca_meq100g",2.44,"WLE","PTR","upland","2","B"
"COMPASS_Dec2021_097","ICP","Mg_meq100g",1.04,"WLE","PTR","upland","2","B"
"COMPASS_Dec2021_097","ICP","Al_meq100g",3.89,"WLE","PTR","upland","2","B"
"COMPASS_Dec2021_097","ICP","cec_meq100g",7.78,"WLE","PTR","upland","2","B"
